 format: day,hour,forecast,value  location:53_114 Start : 20160301 
 2,0500,+52,4.200000 
 2,0500,+55,3.800000 
 2,0500,+58,3.200000 
 2,0800,+4,5.600000 
 2,0800,+7,4.200000 
 2,0800,+10,3.100000 
 2,0800,+13,2.300000 
 2,0800,+16,1.600000 
 2,0800,+19,4.200000 
 2,0800,+22,5.100000 
 2,0800,+25,5.000000 
 2,0800,+28,3.600000 
 2,0800,+31,2.400000 
 2,0800,+34,1.200000 
 2,0800,+37,1.200000 
 2,0800,+40,1.400000 
 2,0800,+43,4.100000 
 2,0800,+46,4.800000 
 2,0800,+49,4.200000 
 2,0800,+52,3.800000 
 2,0800,+55,3.100000 
 2,1100,+4,4.200000 
 2,1100,+7,3.100000 
 2,1100,+10,2.300000 
 2,1100,+13,1.600000 
 2,1100,+16,4.200000 
 2,1100,+19,5.100000 
 2,1100,+22,5.000000 
 2,1100,+25,3.600000 
 2,1100,+28,2.400000 
 2,1100,+31,1.200000 
 2,1100,+34,1.200000 
 2,1100,+37,1.400000 
 2,1100,+40,4.100000 
 2,1100,+43,4.800000 
 2,1100,+46,4.200000 
 2,1100,+49,3.800000 
 2,1100,+52,3.100000 
 2,1400,+4,3.100000 
 2,1400,+7,2.300000 
 2,1400,+10,1.600000 
 2,1400,+13,4.200000 
 2,1400,+16,5.100000 
 2,1400,+19,5.000000 
 2,1400,+22,3.600000 
 2,1400,+25,2.400000 
 2,1400,+28,1.200000 
 2,1400,+31,1.200000 
 2,1400,+34,1.400000 
 2,1400,+37,4.100000 
 2,1400,+40,4.800000 
 2,1400,+43,4.200000 
 2,1400,+46,3.800000 
 2,1400,+49,3.100000 
 2,1700,+4,2.300000 
 2,1700,+7,1.600000 
 2,1700,+10,4.200000 
 2,1700,+13,5.100000 
 2,1700,+16,5.000000 
 2,1700,+19,3.600000 
 2,1700,+22,2.400000 
 2,1700,+25,1.200000 
 2,1700,+28,1.200000 
 2,1700,+31,1.400000 
 2,1700,+34,4.100000 
 2,1700,+37,4.800000 
 2,1700,+40,4.200000 
 2,1700,+43,3.800000 
 2,1700,+46,3.100000 
 2,2000,+4,1.600000 
 2,2000,+7,4.200000 
 2,2000,+10,5.100000 
 2,2000,+13,5.000000 
 2,2000,+16,3.600000 
 2,2000,+19,2.400000 
 2,2000,+22,1.200000 
 2,2000,+25,1.200000 
 2,2000,+28,1.400000 
 2,2000,+31,4.100000 
 2,2000,+34,5.000000 
 2,2000,+37,4.300000 
 2,2000,+40,3.800000 
 2,2000,+43,3.100000 
 2,2000,+46,3.000000 
 2,2000,+49,2.900000 
 2,2000,+52,4.100000 
 2,2000,+55,4.200000 
 2,2000,+58,3.800000 
 2,2000,+61,4.000000 
 2,2000,+64,3.000000 
 2,2000,+67,3.200000 
 2,2300,+4,4.200000 
 2,2300,+7,5.100000 
 2,2300,+10,5.000000 
 2,2300,+13,3.600000 
 2,2300,+16,2.400000 
 2,2300,+19,1.200000 
 2,2300,+22,1.200000 
 2,2300,+25,1.400000 
 2,2300,+28,4.100000 
 2,2300,+31,5.000000 
 2,2300,+34,4.300000 
 2,2300,+37,3.800000 
 2,2300,+40,3.100000 
 2,2300,+43,3.000000 
 2,2300,+46,2.900000 
 2,2300,+49,4.100000 
 2,2300,+52,4.200000 
 2,2300,+55,3.800000 
 2,2300,+58,4.000000 
 2,2300,+61,3.000000 
 2,2300,+64,3.200000 
 3,0200,+4,5.100000 
 3,0200,+7,5.000000 
 3,0200,+10,3.600000 
 3,0200,+13,2.400000 
 3,0200,+16,1.200000 
 3,0200,+19,1.200000 
 3,0200,+22,1.400000 
 3,0200,+25,4.100000 
 3,0200,+28,5.000000 
 3,0200,+31,4.300000 
 3,0200,+34,3.800000 
 3,0200,+37,3.100000 
 3,0200,+40,3.000000 
 3,0200,+43,2.900000 
 3,0200,+46,4.100000 
 3,0200,+49,4.200000 
 3,0200,+52,3.800000 
 3,0200,+55,4.000000 
 3,0200,+58,3.000000 
 3,0200,+61,3.200000 
 3,0500,+4,5.000000 
 3,0500,+7,3.600000 
 3,0500,+10,2.400000 
 3,0500,+13,1.200000 
 3,0500,+16,1.200000 
 3,0500,+19,1.400000 
 3,0500,+22,4.100000 
 3,0500,+25,5.000000 
 3,0500,+28,4.300000 
 3,0500,+31,3.800000 
 3,0500,+34,3.100000 
 3,0500,+37,3.000000 
 3,0500,+40,2.900000 
 3,0500,+43,4.100000 
 3,0500,+46,4.200000 
 3,0500,+49,3.800000 
 3,0500,+52,4.000000 
 3,0500,+55,3.000000 
 3,0500,+58,3.200000 
 3,0800,+4,4.000000 
 3,0800,+7,2.500000 
 3,0800,+10,1.200000 
 3,0800,+13,1.200000 
 3,0800,+16,1.400000 
 3,0800,+19,4.200000 
 3,0800,+22,5.100000 
 3,0800,+25,4.500000 
 3,0800,+28,3.700000 
 3,0800,+31,3.100000 
 3,0800,+34,3.200000 
 3,0800,+37,3.100000 
 3,0800,+40,4.300000 
 3,0800,+43,4.400000 
 3,0800,+46,4.100000 
 3,0800,+49,4.000000 
 3,0800,+52,3.100000 
 3,0800,+55,3.200000 
 3,1100,+4,2.500000 
 3,1100,+7,1.200000 
 3,1100,+10,1.200000 
 3,1100,+13,1.400000 
 3,1100,+16,4.200000 
 3,1100,+19,5.100000 
 3,1100,+22,4.500000 
 3,1100,+25,3.700000 
 3,1100,+28,3.100000 
 3,1100,+31,3.200000 
 3,1100,+34,3.100000 
 3,1100,+37,4.300000 
 3,1100,+40,4.400000 
 3,1100,+43,4.100000 
 3,1100,+46,4.000000 
 3,1100,+49,3.100000 
 3,1100,+52,3.200000 
 3,1400,+4,1.200000 
 3,1400,+7,1.200000 
 3,1400,+10,1.400000 
 3,1400,+13,4.200000 
 3,1400,+16,5.100000 
 3,1400,+19,4.500000 
 3,1400,+22,3.700000 
 3,1400,+25,3.100000 
 3,1400,+28,3.200000 
 3,1400,+31,3.100000 
 3,1400,+34,4.300000 
 3,1400,+37,4.400000 
 3,1400,+40,4.100000 
 3,1400,+43,4.000000 
 3,1400,+46,3.100000 
 3,1400,+49,3.200000 
 3,1700,+4,1.200000 
 3,1700,+7,1.400000 
 3,1700,+10,4.200000 
 3,1700,+13,5.100000 
 3,1700,+16,4.500000 
 3,1700,+19,3.700000 
 3,1700,+22,3.100000 
 3,1700,+25,3.200000 
 3,1700,+28,3.100000 
 3,1700,+31,4.300000 
 3,1700,+34,4.400000 
 3,1700,+37,4.100000 
 3,1700,+40,4.000000 
 3,1700,+43,3.100000 
 3,1700,+46,3.200000 
 3,2000,+4,1.400000 
 3,2000,+7,4.300000 
 3,2000,+10,5.100000 
 3,2000,+13,4.500000 
 3,2000,+16,3.700000 
 3,2000,+19,3.100000 
 3,2000,+22,3.200000 
 3,2000,+25,3.200000 
 3,2000,+28,4.300000 
 3,2000,+31,4.300000 
 3,2000,+34,3.800000 
 3,2000,+37,4.000000 
 3,2000,+40,3.100000 
 3,2000,+43,3.200000 
 3,2000,+46,2.900000 
 3,2000,+49,1.100000 
 3,2000,+52,1.300000 
 3,2000,+55,3.200000 
 3,2000,+58,3.300000 
 3,2000,+61,3.700000 
 3,2000,+64,1.700000 
 3,2000,+67,1.200000 
 3,2300,+4,4.300000 
 3,2300,+7,5.100000 
 3,2300,+10,4.500000 
 3,2300,+13,3.700000 
 3,2300,+16,3.100000 
 3,2300,+19,3.200000 
 3,2300,+22,3.200000 
 3,2300,+25,4.300000 
 3,2300,+28,4.300000 
 3,2300,+31,3.800000 
 3,2300,+34,4.000000 
 3,2300,+37,3.100000 
 3,2300,+40,3.200000 
 3,2300,+43,2.900000 
 3,2300,+46,1.100000 
 3,2300,+49,1.300000 
 3,2300,+52,3.200000 
 3,2300,+55,3.300000 
 3,2300,+58,3.700000 
 3,2300,+61,1.700000 
 3,2300,+64,1.200000 
 4,0200,+4,5.100000 
 4,0200,+7,4.400000 
 4,0200,+10,3.900000 
 4,0200,+13,3.100000 
 4,0200,+16,3.500000 
 4,0200,+19,3.500000 
 4,0200,+22,4.400000 
 4,0200,+25,4.200000 
 4,0200,+28,4.600000 
 4,0200,+31,4.100000 
 4,0200,+34,3.500000 
 4,0200,+37,2.800000 
 4,0200,+40,2.500000 
 4,0200,+43,1.100000 
 4,0200,+46,1.700000 
 4,0200,+49,3.300000 
 4,0200,+52,3.800000 
 4,0200,+55,3.500000 
 4,0200,+58,1.900000 
 4,0200,+61,1.600000 
 4,0500,+4,4.400000 
 4,0500,+7,3.900000 
 4,0500,+10,3.100000 
 4,0500,+13,3.500000 
 4,0500,+16,3.500000 
 4,0500,+19,4.400000 
 4,0500,+22,4.200000 
 4,0500,+25,4.600000 
 4,0500,+28,4.100000 
 4,0500,+31,3.500000 
 4,0500,+34,2.800000 
 4,0500,+37,2.500000 
 4,0500,+40,1.100000 
 4,0500,+43,1.700000 
 4,0500,+46,3.300000 
 4,0500,+49,3.800000 
 4,0500,+52,3.500000 
 4,0500,+55,1.900000 
 4,0500,+58,1.600000 
 4,0800,+4,3.900000 
 4,0800,+7,3.100000 
 4,0800,+10,3.500000 
 4,0800,+13,3.500000 
 4,0800,+16,4.400000 
 4,0800,+19,4.200000 
 4,0800,+22,4.600000 
 4,0800,+25,4.100000 
 4,0800,+28,3.500000 
 4,0800,+31,2.800000 
 4,0800,+34,2.500000 
 4,0800,+37,1.100000 
 4,0800,+40,1.700000 
 4,0800,+43,3.300000 
 4,0800,+46,3.900000 
 4,0800,+49,3.500000 
 4,0800,+52,1.900000 
 4,0800,+55,1.600000 
 4,1100,+4,3.100000 
 4,1100,+7,3.500000 
 4,1100,+10,3.500000 
 4,1100,+13,4.400000 
 4,1100,+16,4.200000 
 4,1100,+19,4.600000 
 4,1100,+22,4.100000 
 4,1100,+25,3.500000 
 4,1100,+28,2.800000 
 4,1100,+31,2.500000 
 4,1100,+34,1.100000 
 4,1100,+37,1.700000 
 4,1100,+40,3.300000 
 4,1100,+43,3.900000 
 4,1100,+46,3.500000 
 4,1100,+49,1.900000 
 4,1100,+52,1.600000 
 4,1400,+4,3.200000 
 4,1400,+7,3.200000 
 4,1400,+10,4.300000 
 4,1400,+13,4.300000 
 4,1400,+16,3.800000 
 4,1400,+19,4.000000 
 4,1400,+22,3.100000 
 4,1400,+25,3.200000 
 4,1400,+28,2.900000 
 4,1400,+31,1.100000 
 4,1400,+34,1.300000 
 4,1400,+37,3.200000 
 4,1400,+40,3.300000 
 4,1400,+43,3.700000 
 4,1400,+46,1.700000 
 4,1400,+49,1.200000 
 4,1700,+4,3.200000 
 4,1700,+7,4.300000 
 4,1700,+10,4.300000 
 4,1700,+13,3.800000 
 4,1700,+16,4.000000 
 4,1700,+19,3.100000 
 4,1700,+22,3.200000 
 4,1700,+25,2.900000 
 4,1700,+28,1.100000 
 4,1700,+31,1.300000 
 4,1700,+34,3.200000 
 4,1700,+37,3.300000 
 4,1700,+40,3.700000 
 4,1700,+43,1.700000 
 4,1700,+46,1.200000 
 4,2000,+4,4.400000 
 4,2000,+7,4.300000 
 4,2000,+10,3.900000 
 4,2000,+13,4.000000 
 4,2000,+16,3.200000 
 4,2000,+19,3.200000 
 4,2000,+22,2.900000 
 4,2000,+25,1.100000 
 4,2000,+28,1.400000 
 4,2000,+31,3.300000 
 4,2000,+34,3.300000 
 4,2000,+37,3.700000 
 4,2000,+40,1.600000 
 4,2000,+43,1.300000 
 4,2000,+46,1.300000 
 4,2000,+49,1.300000 
 4,2000,+52,1.500000 
 4,2000,+55,2.200000 
 4,2000,+58,3.000000 
 4,2000,+61,2.000000 
 4,2000,+64,1.200000 
 4,2000,+67,1.200000 
 4,2300,+4,4.300000 
 4,2300,+7,3.900000 
 4,2300,+10,4.000000 
 4,2300,+13,3.200000 
 4,2300,+16,3.200000 
 4,2300,+19,2.900000 
 4,2300,+22,1.100000 
 4,2300,+25,1.400000 
 4,2300,+28,3.300000 
 4,2300,+31,3.300000 
 4,2300,+34,3.700000 
 4,2300,+37,1.600000 
 4,2300,+40,1.300000 
 4,2300,+43,1.300000 
 4,2300,+46,1.300000 
 4,2300,+49,1.500000 
 4,2300,+52,2.200000 
 4,2300,+55,3.000000 
 4,2300,+58,2.000000 
 4,2300,+61,1.200000 
 4,2300,+64,1.200000 
 5,0200,+4,4.600000 
 5,0200,+7,4.000000 
 5,0200,+10,3.500000 
 5,0200,+13,2.700000 
 5,0200,+16,2.400000 
 5,0200,+19,1.200000 
 5,0200,+22,1.700000 
 5,0200,+25,3.300000 
 5,0200,+28,3.900000 
 5,0200,+31,3.500000 
 5,0200,+34,1.900000 
 5,0200,+37,1.600000 
 5,0200,+40,1.300000 
 5,0200,+43,1.300000 
 5,0200,+46,1.900000 
 5,0200,+49,2.500000 
 5,0200,+52,3.000000 
 5,0200,+55,2.000000 
 5,0200,+58,1.300000 
 5,0200,+61,1.300000 
 5,0500,+4,4.000000 
 5,0500,+7,3.500000 
 5,0500,+10,2.700000 
 5,0500,+13,2.400000 
 5,0500,+16,1.200000 
 5,0500,+19,1.700000 
 5,0500,+22,3.300000 
 5,0500,+25,3.900000 
 5,0500,+28,3.500000 
 5,0500,+31,1.900000 
 5,0500,+34,1.600000 
 5,0500,+37,1.300000 
 5,0500,+40,1.300000 
 5,0500,+43,1.900000 
 5,0500,+46,2.500000 
 5,0500,+49,3.000000 
 5,0500,+52,2.000000 
 5,0500,+55,1.300000 
 5,0500,+58,1.300000 
 5,0800,+4,3.500000 
 5,0800,+7,2.700000 
 5,0800,+10,2.400000 
 5,0800,+13,1.200000 
 5,0800,+16,1.700000 
 5,0800,+19,3.300000 
 5,0800,+22,3.900000 
 5,0800,+25,3.500000 
 5,0800,+28,1.900000 
 5,0800,+31,1.600000 
 5,0800,+34,1.300000 
 5,0800,+37,1.300000 
 5,0800,+40,1.900000 
 5,0800,+43,2.500000 
 5,0800,+46,3.000000 
 5,0800,+49,2.000000 
 5,0800,+52,1.300000 
 5,0800,+55,1.300000 
 5,1100,+4,2.700000 
 5,1100,+7,2.400000 
 5,1100,+10,1.200000 
 5,1100,+13,1.700000 
 5,1100,+16,3.300000 
 5,1100,+19,3.900000 
 5,1100,+22,3.500000 
 5,1100,+25,1.900000 
 5,1100,+28,1.600000 
 5,1100,+31,1.300000 
 5,1100,+34,1.300000 
 5,1100,+37,1.900000 
 5,1100,+40,2.500000 
 5,1100,+43,3.000000 
 5,1100,+46,2.000000 
 5,1100,+49,1.300000 
 5,1100,+52,1.300000 
 5,1400,+4,2.900000 
 5,1400,+7,1.100000 
 5,1400,+10,1.400000 
 5,1400,+13,3.300000 
 5,1400,+16,3.300000 
 5,1400,+19,3.700000 
 5,1400,+22,1.600000 
 5,1400,+25,1.300000 
 5,1400,+28,1.300000 
 5,1400,+31,1.300000 
 5,1400,+34,1.500000 
 5,1400,+37,2.200000 
 5,1400,+40,3.000000 
 5,1400,+43,2.000000 
 5,1400,+46,1.200000 
 5,1400,+49,1.200000 
 5,1700,+4,1.100000 
 5,1700,+7,1.400000 
 5,1700,+10,3.300000 
 5,1700,+13,3.300000 
 5,1700,+16,3.700000 
 5,1700,+19,1.600000 
 5,1700,+22,1.300000 
 5,1700,+25,1.300000 
 5,1700,+28,1.300000 
 5,1700,+31,1.500000 
 5,1700,+34,2.200000 
 5,1700,+37,3.000000 
 5,1700,+40,2.000000 
 5,1700,+43,1.200000 
 5,1700,+46,1.200000 
 5,2000,+4,1.300000 
 5,2000,+7,3.300000 
 5,2000,+10,3.400000 
 5,2000,+13,3.700000 
 5,2000,+16,1.700000 
 5,2000,+19,1.200000 
 5,2000,+22,1.300000 
 5,2000,+25,1.300000 
 5,2000,+28,1.500000 
 5,2000,+31,2.300000 
 5,2000,+34,3.000000 
 5,2000,+37,2.000000 
 5,2000,+40,1.200000 
 5,2000,+43,1.200000 
 5,2000,+46,1.000000 
 5,2000,+49,1.000000 
 5,2000,+52,2.200000 
 5,2000,+55,3.100000 
 5,2000,+58,5.200000 
 5,2000,+61,5.100000 
 5,2000,+64,5.100000 
 5,2000,+67,5.200000 
 5,2300,+4,3.300000 
 5,2300,+7,3.400000 
 5,2300,+10,3.700000 
 5,2300,+13,1.700000 
 5,2300,+16,1.200000 
 5,2300,+19,1.300000 
 5,2300,+22,1.300000 
 5,2300,+25,1.500000 
 5,2300,+28,2.300000 
 5,2300,+31,3.000000 
 5,2300,+34,2.000000 
 5,2300,+37,1.200000 
 5,2300,+40,1.200000 
 5,2300,+43,1.000000 
 5,2300,+46,1.000000 
 5,2300,+49,2.200000 
 5,2300,+52,3.100000 
 5,2300,+55,5.200000 
 5,2300,+58,5.100000 
 5,2300,+61,5.100000 
 5,2300,+64,5.200000 
 6,0200,+4,3.400000 
 6,0200,+7,3.700000 
 6,0200,+10,1.700000 
 6,0200,+13,1.200000 
 6,0200,+16,1.300000 
 6,0200,+19,1.300000 
 6,0200,+22,1.500000 
 6,0200,+25,2.300000 
 6,0200,+28,3.000000 
 6,0200,+31,2.000000 
 6,0200,+34,1.200000 
 6,0200,+37,1.200000 
 6,0200,+40,1.000000 
 6,0200,+43,1.000000 
 6,0200,+46,2.200000 
 6,0200,+49,3.100000 
 6,0200,+52,5.200000 
 6,0200,+55,5.100000 
 6,0200,+58,5.100000 
 6,0200,+61,5.200000 
 6,0500,+4,3.700000 
 6,0500,+7,1.700000 
 6,0500,+10,1.200000 
 6,0500,+13,1.300000 
 6,0500,+16,1.300000 
 6,0500,+19,1.500000 
 6,0500,+22,2.300000 
 6,0500,+25,3.000000 
 6,0500,+28,2.000000 
 6,0500,+31,1.200000 
 6,0500,+34,1.200000 
 6,0500,+37,1.000000 
 6,0500,+40,1.000000 
 6,0500,+43,2.200000 
 6,0500,+46,3.100000 
 6,0500,+49,5.200000 
 6,0500,+52,5.100000 
 6,0500,+55,5.100000 
 6,0500,+58,5.200000 
 6,0800,+4,2.800000 
 6,0800,+7,0.800000 
 6,0800,+10,0.700000 
 6,0800,+13,0.900000 
 6,0800,+16,0.900000 
 6,0800,+19,1.600000 
 6,0800,+22,3.400000 
 6,0800,+25,3.800000 
 6,0800,+28,2.600000 
 6,0800,+31,1.300000 
 6,0800,+34,1.700000 
 6,0800,+37,1.600000 
 6,0800,+40,2.300000 
 6,0800,+43,3.800000 
 6,0800,+46,4.800000 
 6,0800,+49,4.500000 
 6,0800,+52,5.500000 
 6,0800,+55,4.100000 
 6,1100,+4,0.800000 
 6,1100,+7,0.700000 
 6,1100,+10,0.900000 
 6,1100,+13,0.900000 
 6,1100,+16,1.600000 
 6,1100,+19,3.400000 
 6,1100,+22,3.800000 
 6,1100,+25,2.600000 
 6,1100,+28,1.300000 
 6,1100,+31,1.700000 
 6,1100,+34,1.600000 
 6,1100,+37,2.300000 
 6,1100,+40,3.800000 
 6,1100,+43,4.800000 
 6,1100,+46,4.500000 
 6,1100,+49,5.500000 
