 format: day,hour,forecast,value  location:53_114 Start : 20170301 
 2,0500,+52,227.000000 
 2,0500,+55,195.000000 
 2,0500,+58,180.000000 
 2,0800,+4,334.000000 
 2,0800,+7,317.000000 
 2,0800,+10,267.000000 
 2,0800,+13,173.000000 
 2,0800,+16,170.000000 
 2,0800,+19,220.000000 
 2,0800,+22,218.000000 
 2,0800,+25,206.000000 
 2,0800,+28,192.000000 
 2,0800,+31,188.000000 
 2,0800,+34,189.000000 
 2,0800,+37,184.000000 
 2,0800,+40,165.000000 
 2,0800,+43,248.000000 
 2,0800,+46,255.000000 
 2,0800,+49,241.000000 
 2,0800,+52,207.000000 
 2,0800,+55,167.000000 
 2,1100,+4,317.000000 
 2,1100,+7,267.000000 
 2,1100,+10,173.000000 
 2,1100,+13,170.000000 
 2,1100,+16,220.000000 
 2,1100,+19,218.000000 
 2,1100,+22,206.000000 
 2,1100,+25,192.000000 
 2,1100,+28,188.000000 
 2,1100,+31,189.000000 
 2,1100,+34,184.000000 
 2,1100,+37,165.000000 
 2,1100,+40,248.000000 
 2,1100,+43,255.000000 
 2,1100,+46,241.000000 
 2,1100,+49,207.000000 
 2,1100,+52,167.000000 
 2,1400,+4,267.000000 
 2,1400,+7,173.000000 
 2,1400,+10,170.000000 
 2,1400,+13,220.000000 
 2,1400,+16,218.000000 
 2,1400,+19,206.000000 
 2,1400,+22,192.000000 
 2,1400,+25,188.000000 
 2,1400,+28,189.000000 
 2,1400,+31,184.000000 
 2,1400,+34,165.000000 
 2,1400,+37,248.000000 
 2,1400,+40,255.000000 
 2,1400,+43,241.000000 
 2,1400,+46,207.000000 
 2,1400,+49,167.000000 
 2,1700,+4,173.000000 
 2,1700,+7,170.000000 
 2,1700,+10,220.000000 
 2,1700,+13,218.000000 
 2,1700,+16,206.000000 
 2,1700,+19,192.000000 
 2,1700,+22,188.000000 
 2,1700,+25,189.000000 
 2,1700,+28,184.000000 
 2,1700,+31,165.000000 
 2,1700,+34,248.000000 
 2,1700,+37,255.000000 
 2,1700,+40,241.000000 
 2,1700,+43,207.000000 
 2,1700,+46,167.000000 
 2,2000,+4,163.000000 
 2,2000,+7,222.000000 
 2,2000,+10,215.000000 
 2,2000,+13,207.000000 
 2,2000,+16,190.000000 
 2,2000,+19,193.000000 
 2,2000,+22,191.000000 
 2,2000,+25,193.000000 
 2,2000,+28,177.000000 
 2,2000,+31,250.000000 
 2,2000,+34,256.000000 
 2,2000,+37,239.000000 
 2,2000,+40,231.000000 
 2,2000,+43,167.000000 
 2,2000,+46,159.000000 
 2,2000,+49,137.000000 
 2,2000,+52,156.000000 
 2,2000,+55,232.000000 
 2,2000,+58,258.000000 
 2,2000,+61,237.000000 
 2,2000,+64,264.000000 
 2,2000,+67,324.000000 
