 format: day,hour,forecast,value  location:102_83 Start : 20160301 
 1,0200,+4,0.000000 
 1,0200,+7,0.000000 
 1,0200,+10,0.000000 
 1,0200,+13,0.000000 
 1,0200,+16,0.000000 
 1,0200,+19,0.000000 
 1,0200,+22,0.000000 
 1,0200,+25,0.000000 
 1,0200,+28,0.000000 
 1,0200,+31,0.000000 
 1,0200,+34,0.000000 
 1,0200,+37,0.000000 
 1,0200,+40,0.000000 
 1,0200,+43,0.000000 
 1,0200,+46,10.000000 
 1,0200,+49,10.000000 
 1,0200,+52,10.000000 
 1,0200,+55,10.000000 
 1,0200,+58,10.000000 
 1,0200,+61,20.000000 
 1,0500,+4,0.000000 
 1,0500,+7,0.000000 
 1,0500,+10,0.000000 
 1,0500,+13,0.000000 
 1,0500,+16,0.000000 
 1,0500,+19,0.000000 
 1,0500,+22,0.000000 
 1,0500,+25,0.000000 
 1,0500,+28,0.000000 
 1,0500,+31,0.000000 
 1,0500,+34,0.000000 
 1,0500,+37,0.000000 
 1,0500,+40,0.000000 
 1,0500,+43,10.000000 
 1,0500,+46,10.000000 
 1,0500,+49,10.000000 
 1,0500,+52,10.000000 
 1,0500,+55,10.000000 
 1,0500,+58,20.000000 
 1,0800,+4,0.000000 
 1,0800,+7,0.000000 
 1,0800,+10,0.000000 
 1,0800,+13,0.000000 
 1,0800,+16,0.000000 
 1,0800,+19,0.000000 
 1,0800,+22,0.000000 
 1,0800,+25,0.000000 
 1,0800,+28,0.000000 
 1,0800,+31,0.000000 
 1,0800,+34,0.000000 
 1,0800,+37,0.000000 
 1,0800,+40,10.000000 
 1,0800,+43,10.000000 
 1,0800,+46,10.000000 
 1,0800,+49,10.000000 
 1,0800,+52,20.000000 
 1,0800,+55,20.000000 
 1,1100,+4,0.000000 
 1,1100,+7,0.000000 
 1,1100,+10,0.000000 
 1,1100,+13,0.000000 
 1,1100,+16,0.000000 
 1,1100,+19,0.000000 
 1,1100,+22,0.000000 
 1,1100,+25,0.000000 
 1,1100,+28,0.000000 
 1,1100,+31,0.000000 
 1,1100,+34,0.000000 
 1,1100,+37,10.000000 
 1,1100,+40,10.000000 
 1,1100,+43,10.000000 
 1,1100,+46,10.000000 
 1,1100,+49,20.000000 
 1,1100,+52,20.000000 
 1,1400,+4,0.000000 
 1,1400,+7,0.000000 
 1,1400,+10,0.000000 
 1,1400,+13,0.000000 
 1,1400,+16,0.000000 
 1,1400,+19,0.000000 
 1,1400,+22,0.000000 
 1,1400,+25,0.000000 
 1,1400,+28,0.000000 
 1,1400,+31,0.000000 
 1,1400,+34,10.000000 
 1,1400,+37,10.000000 
 1,1400,+40,10.000000 
 1,1400,+43,10.000000 
 1,1400,+46,20.000000 
 1,1400,+49,20.000000 
 1,1700,+4,0.000000 
 1,1700,+7,0.000000 
 1,1700,+10,0.000000 
 1,1700,+13,0.000000 
 1,1700,+16,0.000000 
 1,1700,+19,0.000000 
 1,1700,+22,0.000000 
 1,1700,+25,0.000000 
 1,1700,+28,0.000000 
 1,1700,+31,10.000000 
 1,1700,+34,10.000000 
 1,1700,+37,10.000000 
 1,1700,+40,10.000000 
 1,1700,+43,20.000000 
 1,1700,+46,20.000000 
 1,2000,+4,0.000000 
 1,2000,+7,0.000000 
 1,2000,+10,0.000000 
 1,2000,+13,0.000000 
 1,2000,+16,0.000000 
 1,2000,+19,0.000000 
 1,2000,+22,0.000000 
 1,2000,+25,0.000000 
 1,2000,+28,10.000000 
 1,2000,+31,10.000000 
 1,2000,+34,10.000000 
 1,2000,+37,10.000000 
 1,2000,+40,20.000000 
 1,2000,+43,20.000000 
 1,2000,+46,20.000000 
 1,2000,+49,20.000000 
 1,2000,+52,20.000000 
 1,2000,+55,30.000000 
 1,2000,+58,30.000000 
 1,2000,+61,30.000000 
 1,2000,+64,30.000000 
 1,2000,+67,30.000000 
 1,2300,+4,0.000000 
 1,2300,+7,0.000000 
 1,2300,+10,0.000000 
 1,2300,+13,0.000000 
 1,2300,+16,0.000000 
 1,2300,+19,0.000000 
 1,2300,+22,0.000000 
 1,2300,+25,10.000000 
 1,2300,+28,10.000000 
 1,2300,+31,10.000000 
 1,2300,+34,10.000000 
 1,2300,+37,20.000000 
 1,2300,+40,20.000000 
 1,2300,+43,20.000000 
 1,2300,+46,20.000000 
 1,2300,+49,20.000000 
 1,2300,+52,30.000000 
 1,2300,+55,30.000000 
 1,2300,+58,30.000000 
 1,2300,+61,30.000000 
 1,2300,+64,30.000000 
 2,0200,+4,0.000000 
 2,0200,+7,0.000000 
 2,0200,+10,0.000000 
 2,0200,+13,0.000000 
 2,0200,+16,0.000000 
 2,0200,+19,0.000000 
 2,0200,+22,10.000000 
 2,0200,+25,10.000000 
 2,0200,+28,10.000000 
 2,0200,+31,10.000000 
 2,0200,+34,20.000000 
 2,0200,+37,20.000000 
 2,0200,+40,20.000000 
 2,0200,+43,20.000000 
 2,0200,+46,20.000000 
 2,0200,+49,30.000000 
 2,0200,+52,31.000000 
 2,0200,+55,30.000000 
 2,0200,+58,30.000000 
 2,0200,+61,30.000000 
 2,0500,+4,0.000000 
 2,0500,+7,0.000000 
 2,0500,+10,0.000000 
 2,0500,+13,0.000000 
 2,0500,+16,0.000000 
 2,0500,+19,10.000000 
 2,0500,+22,10.000000 
 2,0500,+25,10.000000 
 2,0500,+28,10.000000 
 2,0500,+31,20.000000 
 2,0500,+34,20.000000 
 2,0500,+37,20.000000 
 2,0500,+40,20.000000 
 2,0500,+43,20.000000 
 2,0500,+46,30.000000 
 2,0500,+49,30.000000 
 2,0500,+52,30.000000 
 2,0500,+55,30.000000 
 2,0500,+58,30.000000 
 2,0800,+4,0.000000 
 2,0800,+7,0.000000 
 2,0800,+10,0.000000 
 2,0800,+13,0.000000 
 2,0800,+16,10.000000 
 2,0800,+19,10.000000 
 2,0800,+22,10.000000 
 2,0800,+25,10.000000 
 2,0800,+28,20.000000 
 2,0800,+31,20.000000 
 2,0800,+34,20.000000 
 2,0800,+37,20.000000 
 2,0800,+40,20.000000 
 2,0800,+43,30.000000 
 2,0800,+46,30.000000 
 2,0800,+49,60.000000 
 2,0800,+52,29.000000 
 2,0800,+55,30.000000 
 2,1100,+4,0.000000 
 2,1100,+7,0.000000 
 2,1100,+10,0.000000 
 2,1100,+13,10.000000 
 2,1100,+16,10.000000 
 2,1100,+19,10.000000 
 2,1100,+22,10.000000 
 2,1100,+25,20.000000 
 2,1100,+28,20.000000 
 2,1100,+31,20.000000 
 2,1100,+34,20.000000 
 2,1100,+37,20.000000 
 2,1100,+40,30.000000 
 2,1100,+43,30.000000 
 2,1100,+46,60.000000 
 2,1100,+49,29.000000 
 2,1100,+52,30.000000 
 2,1400,+4,0.000000 
 2,1400,+7,0.000000 
 2,1400,+10,10.000000 
 2,1400,+13,10.000000 
 2,1400,+16,10.000000 
 2,1400,+19,10.000000 
 2,1400,+22,20.000000 
 2,1400,+25,20.000000 
 2,1400,+28,20.000000 
 2,1400,+31,20.000000 
 2,1400,+34,20.000000 
 2,1400,+37,30.000000 
 2,1400,+40,30.000000 
 2,1400,+43,60.000000 
 2,1400,+46,29.000000 
 2,1400,+49,30.000000 
 2,1700,+4,0.000000 
 2,1700,+7,10.000000 
 2,1700,+10,10.000000 
 2,1700,+13,10.000000 
 2,1700,+16,10.000000 
 2,1700,+19,20.000000 
 2,1700,+22,20.000000 
 2,1700,+25,20.000000 
 2,1700,+28,20.000000 
 2,1700,+31,20.000000 
 2,1700,+34,30.000000 
 2,1700,+37,30.000000 
 2,1700,+40,60.000000 
 2,1700,+43,29.000000 
 2,1700,+46,30.000000 
 2,2000,+4,10.000000 
 2,2000,+7,10.000000 
 2,2000,+10,10.000000 
 2,2000,+13,10.000000 
 2,2000,+16,20.000000 
 2,2000,+19,20.000000 
 2,2000,+22,20.000000 
 2,2000,+25,20.000000 
 2,2000,+28,30.000000 
 2,2000,+31,62.000000 
 2,2000,+34,62.000000 
 2,2000,+37,58.000000 
 2,2000,+40,29.000000 
 2,2000,+43,30.000000 
 2,2000,+46,30.000000 
 2,2000,+49,30.000000 
 2,2000,+52,30.000000 
 2,2000,+55,30.000000 
 2,2000,+58,30.000000 
 2,2000,+61,61.000000 
 2,2000,+64,70.000000 
 2,2000,+67,70.000000 
 2,2300,+4,10.000000 
 2,2300,+7,10.000000 
 2,2300,+10,10.000000 
 2,2300,+13,20.000000 
 2,2300,+16,20.000000 
 2,2300,+19,20.000000 
 2,2300,+22,20.000000 
 2,2300,+25,30.000000 
 2,2300,+28,62.000000 
 2,2300,+31,62.000000 
 2,2300,+34,58.000000 
 2,2300,+37,29.000000 
 2,2300,+40,30.000000 
 2,2300,+43,30.000000 
 2,2300,+46,30.000000 
 2,2300,+49,30.000000 
 2,2300,+52,30.000000 
 2,2300,+55,30.000000 
 2,2300,+58,61.000000 
 2,2300,+61,70.000000 
 2,2300,+64,70.000000 
 3,0200,+4,10.000000 
 3,0200,+7,10.000000 
 3,0200,+10,20.000000 
 3,0200,+13,20.000000 
 3,0200,+16,20.000000 
 3,0200,+19,20.000000 
 3,0200,+22,31.000000 
 3,0200,+25,62.000000 
 3,0200,+28,62.000000 
 3,0200,+31,58.000000 
 3,0200,+34,29.000000 
 3,0200,+37,30.000000 
 3,0200,+40,30.000000 
 3,0200,+43,30.000000 
 3,0200,+46,30.000000 
 3,0200,+49,30.000000 
 3,0200,+52,30.000000 
 3,0200,+55,61.000000 
 3,0200,+58,70.000000 
 3,0200,+61,70.000000 
 3,0500,+4,10.000000 
 3,0500,+7,20.000000 
 3,0500,+10,20.000000 
 3,0500,+13,20.000000 
 3,0500,+16,20.000000 
 3,0500,+19,30.000000 
 3,0500,+22,62.000000 
 3,0500,+25,62.000000 
 3,0500,+28,58.000000 
 3,0500,+31,29.000000 
 3,0500,+34,30.000000 
 3,0500,+37,30.000000 
 3,0500,+40,30.000000 
 3,0500,+43,30.000000 
 3,0500,+46,30.000000 
 3,0500,+49,30.000000 
 3,0500,+52,61.000000 
 3,0500,+55,70.000000 
 3,0500,+58,70.000000 
 3,0800,+4,20.000000 
 3,0800,+7,20.000000 
 3,0800,+10,20.000000 
 3,0800,+13,21.000000 
 3,0800,+16,30.000000 
 3,0800,+19,62.000000 
 3,0800,+22,62.000000 
 3,0800,+25,58.000000 
 3,0800,+28,29.000000 
 3,0800,+31,30.000000 
 3,0800,+34,30.000000 
 3,0800,+37,30.000000 
 3,0800,+40,30.000000 
 3,0800,+43,30.000000 
 3,0800,+46,30.000000 
 3,0800,+49,62.000000 
 3,0800,+52,71.000000 
 3,0800,+55,81.000000 
 3,1100,+4,20.000000 
 3,1100,+7,20.000000 
 3,1100,+10,21.000000 
 3,1100,+13,30.000000 
 3,1100,+16,62.000000 
 3,1100,+19,62.000000 
 3,1100,+22,58.000000 
 3,1100,+25,29.000000 
 3,1100,+28,30.000000 
 3,1100,+31,30.000000 
 3,1100,+34,30.000000 
 3,1100,+37,30.000000 
 3,1100,+40,30.000000 
 3,1100,+43,30.000000 
 3,1100,+46,62.000000 
 3,1100,+49,71.000000 
 3,1100,+52,81.000000 
 3,1400,+4,20.000000 
 3,1400,+7,21.000000 
 3,1400,+10,30.000000 
 3,1400,+13,62.000000 
 3,1400,+16,62.000000 
 3,1400,+19,58.000000 
 3,1400,+22,29.000000 
 3,1400,+25,30.000000 
 3,1400,+28,30.000000 
 3,1400,+31,30.000000 
 3,1400,+34,30.000000 
 3,1400,+37,30.000000 
 3,1400,+40,30.000000 
 3,1400,+43,62.000000 
 3,1400,+46,71.000000 
 3,1400,+49,81.000000 
 3,1700,+4,21.000000 
 3,1700,+7,30.000000 
 3,1700,+10,62.000000 
 3,1700,+13,62.000000 
 3,1700,+16,58.000000 
 3,1700,+19,29.000000 
 3,1700,+22,30.000000 
 3,1700,+25,30.000000 
 3,1700,+28,30.000000 
 3,1700,+31,30.000000 
 3,1700,+34,30.000000 
 3,1700,+37,30.000000 
 3,1700,+40,62.000000 
 3,1700,+43,71.000000 
 3,1700,+46,81.000000 
 3,2000,+4,62.000000 
 3,2000,+7,72.000000 
 3,2000,+10,70.000000 
 3,2000,+13,59.000000 
 3,2000,+16,60.000000 
 3,2000,+19,30.000000 
 3,2000,+22,30.000000 
 3,2000,+25,30.000000 
 3,2000,+28,30.000000 
 3,2000,+31,30.000000 
 3,2000,+34,61.000000 
 3,2000,+37,72.000000 
 3,2000,+40,81.000000 
 3,2000,+43,80.000000 
 3,2000,+46,71.000000 
 3,2000,+49,61.000000 
 3,2000,+52,60.000000 
 3,2000,+55,21.000000 
 3,2000,+58,10.000000 
 3,2000,+61,10.000000 
 3,2000,+64,10.000000 
 3,2000,+67,10.000000 
 3,2300,+4,72.000000 
 3,2300,+7,70.000000 
 3,2300,+10,59.000000 
 3,2300,+13,60.000000 
 3,2300,+16,30.000000 
 3,2300,+19,30.000000 
 3,2300,+22,30.000000 
 3,2300,+25,30.000000 
 3,2300,+28,30.000000 
 3,2300,+31,61.000000 
 3,2300,+34,72.000000 
 3,2300,+37,81.000000 
 3,2300,+40,80.000000 
 3,2300,+43,71.000000 
 3,2300,+46,61.000000 
 3,2300,+49,60.000000 
 3,2300,+52,21.000000 
 3,2300,+55,10.000000 
 3,2300,+58,10.000000 
 3,2300,+61,10.000000 
 3,2300,+64,10.000000 
 4,0200,+4,71.000000 
 4,0200,+7,59.000000 
 4,0200,+10,60.000000 
 4,0200,+13,30.000000 
 4,0200,+16,30.000000 
 4,0200,+19,30.000000 
 4,0200,+22,30.000000 
 4,0200,+25,30.000000 
 4,0200,+28,62.000000 
 4,0200,+31,72.000000 
 4,0200,+34,81.000000 
 4,0200,+37,80.000000 
 4,0200,+40,71.000000 
 4,0200,+43,63.000000 
 4,0200,+46,60.000000 
 4,0200,+49,21.000000 
 4,0200,+52,10.000000 
 4,0200,+55,10.000000 
 4,0200,+58,10.000000 
 4,0200,+61,10.000000 
 4,0500,+4,59.000000 
 4,0500,+7,60.000000 
 4,0500,+10,30.000000 
 4,0500,+13,30.000000 
 4,0500,+16,30.000000 
 4,0500,+19,30.000000 
 4,0500,+22,30.000000 
 4,0500,+25,62.000000 
 4,0500,+28,72.000000 
 4,0500,+31,81.000000 
 4,0500,+34,80.000000 
 4,0500,+37,73.000000 
 4,0500,+40,63.000000 
 4,0500,+43,60.000000 
 4,0500,+46,21.000000 
 4,0500,+49,10.000000 
 4,0500,+52,10.000000 
 4,0500,+55,10.000000 
 4,0500,+58,10.000000 
 4,0800,+4,60.000000 
 4,0800,+7,30.000000 
 4,0800,+10,30.000000 
 4,0800,+13,30.000000 
 4,0800,+16,30.000000 
 4,0800,+19,30.000000 
 4,0800,+22,62.000000 
 4,0800,+25,72.000000 
 4,0800,+28,81.000000 
 4,0800,+31,81.000000 
 4,0800,+34,73.000000 
 4,0800,+37,63.000000 
 4,0800,+40,60.000000 
 4,0800,+43,21.000000 
 4,0800,+46,11.000000 
 4,0800,+49,11.000000 
 4,0800,+52,11.000000 
 4,0800,+55,11.000000 
 4,1100,+4,30.000000 
 4,1100,+7,30.000000 
 4,1100,+10,30.000000 
 4,1100,+13,30.000000 
 4,1100,+16,30.000000 
 4,1100,+19,62.000000 
 4,1100,+22,72.000000 
 4,1100,+25,81.000000 
 4,1100,+28,81.000000 
 4,1100,+31,73.000000 
 4,1100,+34,63.000000 
 4,1100,+37,60.000000 
 4,1100,+40,21.000000 
 4,1100,+43,11.000000 
 4,1100,+46,11.000000 
 4,1100,+49,11.000000 
 4,1100,+52,11.000000 
 4,1400,+4,30.000000 
 4,1400,+7,30.000000 
 4,1400,+10,30.000000 
 4,1400,+13,30.000000 
 4,1400,+16,61.000000 
 4,1400,+19,72.000000 
 4,1400,+22,81.000000 
 4,1400,+25,80.000000 
 4,1400,+28,71.000000 
 4,1400,+31,61.000000 
 4,1400,+34,60.000000 
 4,1400,+37,21.000000 
 4,1400,+40,10.000000 
 4,1400,+43,10.000000 
 4,1400,+46,10.000000 
 4,1400,+49,10.000000 
 4,1700,+4,30.000000 
 4,1700,+7,30.000000 
 4,1700,+10,30.000000 
 4,1700,+13,61.000000 
 4,1700,+16,72.000000 
 4,1700,+19,81.000000 
 4,1700,+22,80.000000 
 4,1700,+25,71.000000 
 4,1700,+28,61.000000 
 4,1700,+31,60.000000 
 4,1700,+34,21.000000 
 4,1700,+37,10.000000 
 4,1700,+40,10.000000 
 4,1700,+43,10.000000 
 4,1700,+46,10.000000 
 4,2000,+4,30.000000 
 4,2000,+7,30.000000 
 4,2000,+10,61.000000 
 4,2000,+13,72.000000 
 4,2000,+16,81.000000 
